date,store_nbr,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2017-04-26,10,1.0,0.0,3.0,826.0,0.0,75.0,0.0,977.0,588.0,258.0,21.0,39.0,1938.0,0.0,0.0,10.0,2.0,0.0,112.0,3.0,0.0,3.0,1.0,1.0,103.792,135.0,0.0,3.0,118.545,44.0,136.744,0.0,4.0
2017-04-27,10,2.0,0.0,0.0,1155.0,0.0,88.0,5.0,706.0,255.0,265.0,14.0,24.0,2455.0,2.0,4.0,5.0,7.0,0.0,124.0,3.0,0.0,2.0,10.0,3.0,187.433,132.0,2.0,5.0,102.86,10.0,194.71200000000002,0.0,0.0
2017-04-28,10,6.0,0.0,0.0,1043.0,0.0,45.0,3.0,646.0,181.0,277.0,11.0,21.0,2144.0,3.0,0.0,18.0,10.0,0.0,113.0,8.0,0.0,3.0,24.0,0.0,90.319,148.0,0.0,6.0,102.469,9.0,179.11,0.0,6.0
2017-04-29,10,10.0,0.0,1.0,1848.0,0.0,146.0,2.0,1081.0,494.0,403.0,36.0,65.0,3767.0,15.0,0.0,25.0,12.0,0.0,269.0,14.0,0.0,0.0,21.0,4.0,153.085,314.0,0.0,11.0,239.803,39.0,309.418,0.0,5.0
2017-04-30,10,3.0,0.0,0.0,1394.0,0.0,120.0,2.0,794.0,401.0,297.0,30.0,36.0,3063.0,1.0,1.0,14.0,10.0,0.0,219.0,15.0,0.0,1.0,7.0,0.0,174.834,213.0,0.0,3.0,228.736,31.0,251.18900000000002,0.0,0.0
2017-05-01,10,4.0,0.0,0.0,1897.0,0.0,160.0,0.0,1089.0,465.0,409.0,73.0,54.956,3844.0,6.0,1.0,21.0,16.0,0.0,263.0,9.0,0.0,7.0,16.0,0.0,158.89600000000002,312.0,1.0,8.0,223.65599999999998,18.0,257.285,0.0,4.0
2017-05-02,10,0.0,0.0,2.0,1559.0,0.0,143.0,8.0,934.0,502.0,383.0,67.0,35.0,3518.0,5.0,0.0,10.0,10.0,0.0,258.0,7.0,0.0,2.0,5.0,0.0,195.041,268.0,0.0,6.0,139.958,25.0,375.024,0.0,0.0
2017-05-03,10,2.0,0.0,1.0,1248.0,0.0,105.0,0.0,645.0,531.0,193.0,36.0,76.0,2947.0,1.0,0.0,12.0,13.0,0.0,181.0,6.0,0.0,0.0,10.0,1.0,174.19799999999998,187.0,1.0,2.0,116.644005,31.0,217.12900000000002,0.0,0.0
2017-05-04,10,3.0,0.0,0.0,1151.0,0.0,106.0,4.0,650.0,211.0,253.0,33.0,27.0,2960.0,3.0,2.0,7.0,6.0,0.0,166.0,2.0,0.0,2.0,3.0,0.0,263.83799999999997,212.0,0.0,1.0,125.896996,31.0,195.172,0.0,1.0
2017-05-05,10,0.0,0.0,1.0,883.0,0.0,61.0,4.0,576.0,170.0,212.0,22.0,11.0,1841.0,0.0,3.0,9.0,8.0,0.0,96.0,3.0,0.0,2.0,15.0,1.0,105.117,97.0,0.0,2.0,80.991,15.0,144.188,0.0,2.0
2017-05-06,10,3.0,0.0,0.0,1324.0,0.0,122.0,5.0,1534.0,445.0,347.0,14.0,43.0,4032.0,5.0,1.0,12.0,14.0,0.0,237.0,17.0,0.0,2.0,13.0,3.0,183.65599,296.0,0.0,7.0,181.94799999999998,58.0,206.804,0.0,5.0
2017-05-07,10,3.0,0.0,2.0,1813.0,0.0,159.0,3.0,1027.0,469.0,350.0,59.0,36.685,3786.0,1.0,1.0,13.0,12.0,0.0,223.0,12.0,0.0,3.0,4.0,0.0,183.03,263.0,2.0,5.0,185.17700000000002,9.0,307.394,0.0,4.0
2017-05-08,10,1.0,0.0,3.0,1382.0,0.0,134.0,5.0,837.0,395.0,223.0,78.0,25.0,3351.0,7.0,0.0,6.0,20.0,0.0,186.0,3.0,0.0,3.0,3.0,2.0,139.474,189.0,1.0,4.0,132.014,16.0,235.243,0.0,2.0
2017-05-09,10,2.0,0.0,1.0,1053.0,0.0,105.0,2.0,625.0,308.0,238.0,10.0,73.0,2677.0,6.0,1.0,6.0,5.0,0.0,141.0,4.0,0.0,1.0,19.0,0.0,147.241,160.0,1.0,5.0,116.086,24.0,274.134,0.0,4.0
2017-05-10,10,2.0,0.0,0.0,1076.0,0.0,76.0,8.0,849.0,470.0,201.0,30.0,19.0,2569.0,4.0,0.0,9.0,3.0,0.0,120.0,1.0,0.0,2.0,8.0,0.0,147.83,148.0,3.0,1.0,126.98899999999999,19.0,198.019,0.0,1.0
2017-05-11,10,0.0,0.0,0.0,668.0,0.0,92.0,2.0,563.0,235.0,128.0,18.0,20.19,2165.0,5.0,1.0,6.0,6.0,0.0,122.0,0.0,0.0,0.0,4.0,1.0,177.97499,128.0,0.0,3.0,110.869,21.0,148.63,0.0,0.0
2017-05-12,10,3.0,0.0,0.0,814.0,0.0,71.0,3.0,538.0,264.0,358.0,22.0,37.204002,2436.0,5.0,0.0,11.0,4.0,0.0,133.0,7.0,0.0,0.0,9.0,0.0,123.18201,118.0,1.0,4.0,112.576004,13.0,184.916,0.0,2.0
2017-05-13,10,1.0,0.0,3.0,1403.0,0.0,114.0,3.0,861.0,382.0,317.0,45.0,35.580999999999996,3587.0,16.0,2.0,6.0,13.0,1.0,162.0,22.0,0.0,2.0,52.0,0.0,112.32799999999999,184.0,2.0,2.0,157.253,31.0,261.624,0.0,0.0
2017-05-14,10,5.0,0.0,1.0,1146.0,0.0,94.0,2.0,532.0,318.0,271.0,55.0,27.0,2850.0,6.0,1.0,10.0,7.0,1.0,128.0,2.0,0.0,0.0,13.0,0.0,107.664,129.0,1.0,3.0,179.078,11.0,281.621,0.0,0.0
2017-05-15,10,2.0,0.0,2.0,1102.0,0.0,138.0,3.0,699.0,323.0,298.0,62.0,31.0,3237.0,9.0,2.0,5.0,2.0,0.0,150.0,0.0,0.0,0.0,4.0,1.0,158.44899999999998,194.0,0.0,8.0,137.03,21.0,303.288,0.0,0.0
2017-05-16,10,1.0,0.0,3.0,1237.0,0.0,106.0,9.0,719.0,411.0,283.0,20.0,41.0,2848.0,4.0,1.0,6.0,11.0,0.0,219.0,0.0,0.0,1.0,2.0,1.0,152.142,175.0,1.0,5.0,130.078,11.0,360.691,0.0,1.0
2017-05-17,10,4.0,0.0,3.0,892.0,0.0,114.0,3.0,631.0,378.0,180.0,16.0,19.249000000000002,2847.0,0.0,0.0,13.0,4.0,0.0,152.0,1.0,0.0,0.0,5.0,0.0,160.053,147.0,0.0,2.0,175.19299999999998,29.0,205.63,0.0,0.0
2017-05-18,10,1.0,0.0,0.0,804.0,0.0,75.0,7.0,535.0,169.0,243.0,29.0,17.0,1809.0,1.0,0.0,9.0,8.0,1.0,122.0,0.0,0.0,1.0,5.0,0.0,157.536,111.0,0.0,4.0,89.21700000000001,15.0,174.824,0.0,0.0
2017-05-19,10,1.0,0.0,2.0,860.0,0.0,71.0,2.0,510.0,208.0,217.0,9.0,30.0,2102.0,5.0,0.0,6.0,5.0,0.0,96.0,1.0,0.0,0.0,12.0,0.0,101.447,88.0,0.0,6.0,146.295,37.0,197.78799999999998,0.0,0.0
2017-05-20,10,3.0,0.0,9.0,1474.0,0.0,113.0,7.0,1593.0,391.0,319.0,23.0,71.0,3965.0,7.0,4.0,20.0,11.0,1.0,222.0,3.0,0.0,4.0,27.0,2.0,140.355,231.0,3.0,6.0,166.39700000000002,17.0,283.676,0.0,1.0
2017-05-21,10,4.0,0.0,3.0,1580.0,0.0,170.0,16.0,1725.0,437.0,278.0,102.0,17.0,3980.0,3.0,0.0,19.0,11.0,1.0,223.0,4.0,0.0,2.0,16.0,3.0,169.485,233.0,1.0,5.0,188.68099999999998,25.0,326.51102000000003,0.0,1.0
2017-05-22,10,5.0,0.0,2.0,1097.0,0.0,123.0,5.0,686.0,319.0,261.0,51.0,21.985,2606.0,1.0,0.0,8.0,11.0,0.0,184.0,3.0,0.0,0.0,3.0,2.0,132.024,157.0,1.0,5.0,181.799,26.0,262.32599999999996,0.0,2.0
2017-05-23,10,3.0,0.0,1.0,1005.0,0.0,71.0,0.0,578.0,323.0,238.0,18.0,21.0,2111.0,2.0,1.0,9.0,7.0,0.0,143.0,2.0,0.0,0.0,3.0,0.0,132.333,171.0,1.0,1.0,111.22200000000001,18.0,273.877,0.0,1.0
2017-05-24,10,0.0,0.0,0.0,900.0,0.0,72.0,0.0,415.0,544.0,158.0,62.0,44.542,1993.0,26.0,2.0,16.0,4.0,0.0,98.0,0.0,0.0,0.0,4.0,0.0,122.132,117.0,0.0,1.0,112.54,21.0,179.24200000000002,0.0,0.0
2017-05-25,10,4.0,0.0,0.0,940.0,0.0,82.0,6.0,562.0,139.0,135.0,32.0,32.0,1588.0,3.0,1.0,13.0,7.0,0.0,104.0,2.0,0.0,1.0,6.0,0.0,156.657,95.0,1.0,4.0,158.15,16.0,174.743,0.0,1.0
2017-05-26,10,6.0,0.0,2.0,799.0,0.0,69.0,2.0,701.0,214.0,210.0,52.0,22.0,2265.0,2.0,0.0,19.0,7.0,0.0,128.0,3.0,0.0,0.0,10.0,0.0,120.375,159.0,2.0,4.0,130.466,22.0,220.375,0.0,1.0
2017-05-27,10,0.0,0.0,2.0,1368.0,0.0,83.0,10.0,740.0,357.0,233.0,23.0,23.0,2650.0,6.0,1.0,13.0,15.0,0.0,187.0,9.0,0.0,0.0,23.0,1.0,127.43299999999999,222.0,1.0,6.0,145.386,19.0,259.52299999999997,0.0,0.0
2017-05-28,10,5.0,0.0,0.0,1168.0,0.0,105.0,7.0,599.0,395.0,251.0,29.0,25.0,2333.0,6.0,1.0,13.0,20.0,1.0,148.0,1.0,0.0,0.0,12.0,0.0,137.553,168.0,0.0,8.0,225.016,27.0,299.603,0.0,0.0
2017-05-29,10,4.0,0.0,3.0,1216.0,0.0,91.0,0.0,574.0,249.0,201.0,73.0,61.516999999999996,2833.0,1.0,0.0,10.0,8.0,0.0,162.0,0.0,0.0,0.0,5.0,1.0,116.881004,181.0,0.0,2.0,138.702,33.0,208.78900000000002,0.0,0.0
2017-05-30,10,8.0,0.0,2.0,955.0,0.0,107.0,8.0,654.0,361.0,185.0,46.0,13.0,2951.0,6.0,0.0,9.0,8.0,0.0,161.0,1.0,0.0,0.0,9.0,2.0,99.421,195.0,1.0,5.0,143.961,20.0,304.107,0.0,0.0
2017-05-31,10,3.0,0.0,0.0,1073.0,0.0,123.0,1.0,665.0,538.0,330.0,14.0,29.0,3151.0,4.0,0.0,15.0,10.0,1.0,133.0,2.0,0.0,0.0,2.0,0.0,114.27,177.0,1.0,1.0,159.834,13.0,208.863,0.0,0.0
2017-06-01,10,2.0,0.0,1.0,1163.0,0.0,90.0,0.0,658.0,298.0,255.0,15.0,19.0,2445.0,2.0,0.0,16.0,7.0,0.0,138.0,0.0,0.0,1.0,7.0,0.0,135.957,196.0,0.0,6.0,125.79799999999999,26.0,201.945,0.0,0.0
2017-06-02,10,9.0,0.0,0.0,1360.0,0.0,94.0,2.0,780.0,233.0,308.0,16.0,39.429,3229.0,6.0,0.0,18.0,5.0,0.0,137.0,2.0,0.0,1.0,32.0,0.0,124.674995,240.0,1.0,4.0,162.789,16.0,264.546,0.0,0.0
2017-06-03,10,17.0,0.0,2.0,1945.0,0.0,149.0,9.0,1108.0,401.0,345.0,64.0,71.0,3829.0,18.0,0.0,16.0,16.0,0.0,275.0,5.0,0.0,3.0,20.0,0.0,199.47400000000002,313.0,0.0,2.0,212.22,34.0,360.54400000000004,0.0,2.0
2017-06-04,10,3.0,0.0,3.0,2013.0,0.0,198.0,1.0,1141.0,549.0,397.0,34.0,30.0,4137.0,5.0,1.0,13.0,17.0,0.0,276.0,13.0,0.0,5.0,8.0,0.0,221.158,312.0,3.0,7.0,229.607,30.0,345.759,0.0,0.0
2017-06-05,10,2.0,0.0,2.0,1315.0,0.0,144.0,2.0,714.0,336.0,245.0,31.0,20.0,2938.0,1.0,1.0,14.0,8.0,0.0,203.0,1.0,0.0,0.0,7.0,1.0,121.381,229.0,1.0,4.0,134.835,20.0,283.23900000000003,0.0,0.0
2017-06-06,10,3.0,0.0,3.0,1478.0,0.0,81.0,1.0,732.0,288.0,212.0,12.0,34.0,2530.0,6.0,0.0,8.0,5.0,0.0,176.0,11.0,0.0,1.0,19.0,0.0,128.85299999999998,200.0,3.0,3.0,124.15,19.0,365.01,0.0,1.0
2017-06-07,10,1.0,0.0,0.0,1375.0,0.0,119.0,1.0,666.0,523.0,187.0,22.0,49.0,2958.0,6.0,0.0,16.0,3.0,2.0,152.0,2.0,0.0,2.0,8.0,1.0,136.829,149.0,2.0,2.0,161.56799999999998,23.0,279.276,0.0,0.0
2017-06-08,10,2.0,0.0,4.0,957.0,0.0,89.0,1.0,447.0,215.0,328.0,22.0,20.678001000000002,2165.0,10.0,0.0,11.0,10.0,0.0,114.0,2.0,0.0,0.0,10.0,1.0,264.815,137.0,0.0,5.0,193.61,17.0,178.19299999999998,0.0,1.0
2017-06-09,10,4.0,0.0,2.0,817.0,0.0,73.0,4.0,596.0,158.0,251.0,25.0,15.0,2013.0,12.0,0.0,16.0,4.0,0.0,119.0,2.0,0.0,4.0,10.0,1.0,121.885,150.0,2.0,2.0,134.279,21.0,194.10299999999998,0.0,0.0
2017-06-10,10,2.0,0.0,6.0,1694.0,0.0,95.0,4.0,885.0,365.0,320.0,68.0,68.770996,3262.0,20.0,0.0,20.0,10.0,0.0,206.0,5.0,0.0,2.0,25.0,3.0,147.744,214.0,1.0,9.0,181.74599999999998,33.0,297.431,0.0,1.0
2017-06-11,10,5.0,0.0,4.0,1653.0,0.0,145.0,8.0,790.0,420.0,273.0,32.0,36.0,2996.0,4.0,0.0,29.0,14.0,3.0,202.0,9.0,0.0,0.0,9.0,2.0,179.12599999999998,205.0,3.0,10.0,243.648,32.0,361.074,0.0,0.0
2017-06-12,10,1.0,0.0,0.0,1099.0,0.0,109.0,4.0,609.0,347.0,229.0,54.0,29.0,2729.0,2.0,0.0,8.0,11.0,0.0,154.0,3.0,0.0,1.0,9.0,2.0,122.54899999999999,163.0,1.0,3.0,153.209,22.0,247.75099999999998,0.0,3.0
2017-06-13,10,2.0,0.0,2.0,1235.0,0.0,126.0,4.0,595.0,321.0,245.0,30.0,25.0,2698.0,2.0,0.0,12.0,7.0,0.0,141.0,1.0,0.0,3.0,5.0,1.0,152.55200000000002,165.0,1.0,2.0,143.518,16.0,266.673,0.0,0.0
2017-06-14,10,1.0,0.0,1.0,898.0,0.0,95.0,3.0,417.0,427.0,185.0,41.0,31.554000000000002,2331.0,9.0,0.0,16.0,6.0,0.0,117.0,3.0,0.0,1.0,7.0,0.0,114.587,110.0,1.0,5.0,115.38299599999999,18.0,174.178,0.0,0.0
2017-06-15,10,1.0,0.0,3.0,1033.0,0.0,76.0,1.0,638.0,297.0,163.0,12.0,30.208000000000002,2311.0,4.0,0.0,15.0,6.0,0.0,129.0,0.0,0.0,1.0,12.0,0.0,187.847,149.0,0.0,6.0,116.67,12.0,202.972,0.0,1.0
2017-06-16,10,1.0,0.0,3.0,1021.0,0.0,60.0,0.0,640.0,191.0,205.0,27.0,21.0,2191.0,14.0,0.0,8.0,8.0,1.0,144.0,3.0,0.0,4.0,23.0,1.0,111.99700000000001,137.0,2.0,4.0,96.273,13.0,188.86900000000003,0.0,1.0
2017-06-17,10,3.0,0.0,3.0,1364.0,0.0,120.0,4.0,723.0,403.0,299.0,84.0,54.0,3080.0,14.0,0.0,32.0,11.0,0.0,278.0,1.0,0.0,3.0,49.0,0.0,178.96400000000003,225.0,0.0,6.0,155.915,30.0,294.017,0.0,1.0
2017-06-18,10,4.0,0.0,2.0,1162.0,0.0,126.0,6.0,588.0,329.0,266.0,54.0,40.0,2212.0,14.0,0.0,26.0,4.0,0.0,154.0,2.0,0.0,3.0,40.0,1.0,148.76,147.0,4.0,4.0,220.16099999999997,17.0,264.178,0.0,2.0
2017-06-19,10,0.0,0.0,2.0,1088.0,0.0,115.0,3.0,636.0,308.0,281.0,68.0,43.0,2363.0,6.0,0.0,7.0,2.0,0.0,150.0,0.0,0.0,0.0,9.0,1.0,141.349,138.0,1.0,4.0,117.581,27.0,242.38,0.0,0.0
2017-06-20,10,2.0,0.0,2.0,1158.0,0.0,157.0,3.0,713.0,356.0,222.0,138.0,34.0,2581.0,19.0,0.0,7.0,9.0,0.0,184.0,2.0,0.0,0.0,4.0,0.0,156.47799999999998,177.0,0.0,1.0,128.689,23.0,355.63300000000004,0.0,1.0
2017-06-21,10,1.0,0.0,2.0,825.0,0.0,80.0,4.0,582.0,314.0,209.0,18.0,8.0,2128.0,6.0,0.0,11.0,11.0,0.0,159.0,3.0,0.0,0.0,9.0,1.0,120.366,148.0,0.0,2.0,107.24799999999999,16.0,181.7,0.0,0.0
2017-06-22,10,3.0,0.0,1.0,910.0,0.0,93.0,2.0,557.0,240.0,157.0,26.0,18.0,2294.0,0.0,0.0,2.0,6.0,0.0,134.0,2.0,0.0,0.0,7.0,1.0,207.3,136.0,2.0,8.0,145.513,28.0,177.49400000000003,0.0,1.0
2017-06-23,10,0.0,0.0,2.0,984.0,0.0,90.0,1.0,647.0,222.0,301.0,18.0,35.0,2030.0,16.0,0.0,10.0,1.0,0.0,122.0,0.0,0.0,0.0,17.0,0.0,114.227,135.0,0.0,4.0,122.178,17.0,209.048,0.0,0.0
2017-06-24,10,1.0,0.0,2.0,1369.0,0.0,98.0,6.0,777.0,390.0,220.0,13.0,35.0,2914.0,12.0,0.0,23.0,6.0,0.0,179.0,4.0,0.0,2.0,26.0,0.0,132.222,194.0,0.0,2.0,207.362,35.0,212.43,0.0,0.0
2017-06-25,10,4.0,0.0,2.0,1337.0,0.0,150.0,5.0,666.0,399.0,227.0,24.0,28.0,2882.0,6.0,0.0,13.0,8.0,0.0,197.0,5.0,0.0,2.0,8.0,0.0,169.577,216.0,1.0,4.0,204.275,29.0,253.088,0.0,0.0
2017-06-26,10,3.0,0.0,2.0,762.0,0.0,123.0,2.0,507.0,271.0,269.0,40.0,27.0,2108.0,0.0,0.0,13.0,7.0,0.0,152.0,1.0,0.0,3.0,3.0,0.0,125.78200000000001,133.0,0.0,0.0,124.844,12.0,185.146,0.0,0.0
2017-06-27,10,0.0,0.0,6.0,897.0,0.0,97.0,4.0,584.0,323.0,265.0,40.0,36.0,2091.0,2.0,0.0,9.0,3.0,0.0,181.0,0.0,0.0,0.0,2.0,0.0,149.009,126.0,2.0,3.0,127.81700000000001,14.0,292.70099999999996,0.0,1.0
2017-06-28,10,2.0,0.0,2.0,1040.0,0.0,64.0,6.0,509.0,449.0,241.0,13.0,20.0,1899.0,0.0,0.0,36.0,7.0,0.0,120.0,1.0,0.0,0.0,6.0,0.0,127.15,130.0,0.0,1.0,136.86,6.0,241.57,0.0,2.0
2017-06-29,10,2.0,0.0,1.0,672.0,0.0,78.0,1.0,370.0,208.0,178.0,6.0,14.0,1937.0,0.0,0.0,9.0,3.0,0.0,151.0,1.0,0.0,0.0,3.0,1.0,165.333,116.0,0.0,0.0,91.084,21.0,177.74400000000003,0.0,0.0
2017-06-30,10,4.0,0.0,2.0,1306.0,0.0,73.0,0.0,614.0,227.0,409.0,20.0,31.0,2473.0,11.0,0.0,11.0,4.0,0.0,151.0,1.0,0.0,0.0,17.0,0.0,147.359,157.0,0.0,1.0,146.05501,24.0,244.46599999999998,0.0,3.0
2017-07-01,10,5.0,0.0,2.0,1875.0,0.0,157.0,7.0,1159.0,411.0,278.0,31.0,60.385002,3953.0,4.0,0.0,32.0,9.0,0.0,296.0,8.0,0.0,1.0,27.0,1.0,189.887,332.0,2.0,5.0,208.49501,32.0,284.41900000000004,0.0,0.0
2017-07-02,10,2.0,0.0,7.0,1433.0,0.0,135.0,2.0,908.0,441.0,385.0,116.0,44.0,3783.0,7.0,0.0,21.0,11.0,3.0,284.0,8.0,0.0,1.0,9.0,2.0,222.91501,279.0,3.0,9.0,237.088,26.0,264.971,0.0,1.0
2017-07-03,10,1.0,0.0,10.0,1385.0,0.0,132.0,4.0,977.0,401.0,371.0,30.0,38.23,3599.0,4.0,0.0,13.0,8.0,0.0,265.0,2.0,0.0,4.0,6.0,0.0,188.905,300.0,3.0,2.0,146.708,29.0,269.564,0.0,4.0
2017-07-04,10,0.0,0.0,2.0,1068.0,0.0,112.0,0.0,843.0,342.0,280.0,23.0,35.0,2842.0,2.0,0.0,26.0,12.0,1.0,204.0,4.0,0.0,1.0,14.0,1.0,182.071,233.0,0.0,3.0,141.071,24.0,354.459,0.0,6.0
2017-07-05,10,2.0,0.0,2.0,1176.0,0.0,130.0,7.0,649.0,361.0,252.0,29.0,40.0,2456.0,10.0,0.0,24.0,5.0,0.0,189.0,3.0,0.0,0.0,12.0,0.0,168.946,174.0,0.0,2.0,162.41299999999998,24.0,238.165,0.0,8.0
2017-07-06,10,4.0,0.0,0.0,956.0,0.0,87.0,5.0,707.0,233.0,212.0,28.0,23.0,2548.0,3.0,0.0,12.0,5.0,0.0,173.0,3.0,0.0,3.0,23.0,0.0,287.289,181.0,0.0,6.0,71.834,20.0,221.62,0.0,0.0
2017-07-07,10,1.0,0.0,2.0,1038.0,0.0,79.0,4.0,735.0,186.0,306.0,17.0,44.0,2214.0,34.0,0.0,3.0,10.0,0.0,182.0,2.0,0.0,2.0,16.0,0.0,149.974,147.0,0.0,1.0,122.345,30.0,232.155,0.0,3.0
2017-07-08,10,3.0,0.0,4.0,1800.0,0.0,92.0,4.0,895.0,326.0,280.0,22.0,51.0,2959.0,6.0,0.0,16.0,19.0,0.0,279.0,2.0,0.0,4.0,26.0,0.0,134.43198999999998,238.0,3.0,5.0,170.64,32.0,285.256,0.0,3.0
2017-07-09,10,1.0,0.0,3.0,1374.0,0.0,125.0,3.0,802.0,287.0,251.0,28.0,29.0,2678.0,4.0,0.0,13.0,15.0,0.0,244.0,1.0,0.0,1.0,8.0,1.0,168.38,231.0,2.0,6.0,171.81799999999998,24.0,227.465,0.0,2.0
2017-07-10,10,0.0,0.0,2.0,1398.0,0.0,114.0,1.0,825.0,309.0,256.0,36.0,32.0,2342.0,1.0,0.0,2.0,9.0,0.0,190.0,1.0,0.0,0.0,2.0,1.0,151.341,179.0,2.0,2.0,126.671,27.0,214.797,0.0,4.0
2017-07-11,10,2.0,0.0,4.0,1181.0,0.0,134.0,0.0,596.0,322.0,258.0,53.0,24.0,2527.0,3.0,0.0,13.0,9.0,0.0,179.0,0.0,0.0,0.0,7.0,2.0,182.85299999999998,185.0,1.0,0.0,159.874,38.0,342.41,0.0,4.0
2017-07-12,10,0.0,0.0,4.0,1312.0,0.0,86.0,0.0,673.0,430.0,213.0,63.0,42.0,2136.0,5.0,1.0,10.0,8.0,0.0,174.0,0.0,0.0,2.0,5.0,1.0,167.07398999999998,135.0,0.0,3.0,133.608,29.0,183.245,0.0,5.0
2017-07-13,10,3.0,0.0,3.0,1225.0,0.0,93.0,2.0,469.0,247.0,245.0,23.0,22.0,2040.0,1.0,0.0,14.0,5.0,0.0,119.0,2.0,0.0,0.0,10.0,0.0,179.65900000000002,124.0,0.0,2.0,80.351,18.0,250.28900000000002,0.0,2.0
2017-07-14,10,0.0,0.0,4.0,1110.0,0.0,49.0,7.0,426.0,236.0,352.0,17.0,24.0,1416.0,1.0,0.0,3.0,9.0,0.0,93.0,0.0,0.0,0.0,12.0,2.0,73.807,93.0,0.0,0.0,98.126,17.0,191.28400000000002,0.0,0.0
2017-07-15,10,0.0,0.0,0.0,1495.0,0.0,109.0,1.0,766.0,299.0,175.0,88.0,50.0,2513.0,1.0,2.0,10.0,9.0,0.0,193.0,4.0,0.0,0.0,13.0,4.0,120.376,160.0,0.0,8.0,104.81100500000001,27.0,202.95,0.0,2.0
2017-07-16,10,3.0,0.0,5.0,1685.0,0.0,112.0,1.0,781.0,311.0,290.0,30.0,24.0,2927.0,4.0,0.0,16.0,10.0,0.0,249.0,5.0,0.0,2.0,9.0,0.0,178.297,207.0,5.0,5.0,211.889,23.0,310.079,0.0,2.0
2017-07-17,10,0.0,0.0,3.0,1313.0,0.0,119.0,1.0,733.0,297.0,324.0,43.0,38.0,2444.0,11.0,0.0,8.0,5.0,0.0,183.0,4.0,0.0,2.0,6.0,0.0,163.187,171.0,0.0,7.0,145.953,31.0,282.05,0.0,4.0
2017-07-18,10,0.0,0.0,1.0,1214.0,0.0,98.0,0.0,551.0,241.0,244.0,24.0,27.0,2198.0,4.0,0.0,9.0,8.0,0.0,133.0,5.0,0.0,0.0,5.0,1.0,170.449,99.0,1.0,2.0,113.166,24.0,340.344,0.0,6.0
2017-07-19,10,0.0,0.0,2.0,957.0,0.0,79.0,0.0,593.0,413.0,174.0,35.0,33.0,2080.0,2.0,0.0,5.0,5.0,1.0,161.0,3.0,0.0,5.0,6.0,0.0,171.55501,161.0,0.0,4.0,155.657,24.0,236.46200000000002,0.0,5.0
2017-07-20,10,1.0,0.0,5.0,1333.0,0.0,72.0,5.0,628.0,234.0,191.0,17.0,28.719,2070.0,5.0,0.0,5.0,2.0,0.0,133.0,2.0,0.0,1.0,7.0,0.0,233.987,133.0,0.0,0.0,104.426,18.0,236.06999,0.0,0.0
2017-07-21,10,0.0,0.0,1.0,1112.0,0.0,83.0,3.0,570.0,192.0,254.0,44.0,20.0,1911.0,3.0,0.0,6.0,9.0,0.0,151.0,2.0,0.0,1.0,30.0,1.0,120.764,141.0,1.0,0.0,183.08599999999998,32.0,228.044,0.0,0.0
2017-07-22,10,1.0,0.0,3.0,1267.0,0.0,94.0,11.0,764.0,331.0,227.0,59.0,48.0,2557.0,10.0,0.0,11.0,10.0,0.0,192.0,7.0,0.0,4.0,34.0,0.0,160.363,186.0,2.0,9.0,137.622,22.0,267.967,0.0,2.0
2017-07-23,10,3.0,0.0,0.0,1267.0,0.0,111.0,5.0,675.0,291.0,254.0,41.0,36.0,2570.0,2.0,0.0,11.0,12.0,0.0,168.0,3.0,0.0,0.0,14.0,0.0,172.666,179.0,0.0,2.0,227.565,29.0,305.30400000000003,0.0,0.0
2017-07-24,10,4.0,0.0,3.0,1286.0,0.0,111.0,3.0,612.0,331.0,241.0,90.0,26.0,2321.0,9.0,0.0,4.0,9.0,0.0,195.0,0.0,0.0,0.0,10.0,0.0,191.81,154.0,1.0,3.0,156.267,28.0,280.49,0.0,1.0
2017-07-25,10,0.0,0.0,3.0,1301.0,0.0,82.0,5.0,529.0,208.0,301.0,19.0,16.0,2292.0,12.0,0.0,9.0,5.0,0.0,128.0,3.0,0.0,1.0,10.0,1.0,187.09798999999998,172.0,1.0,7.0,145.77899,16.0,374.725,0.0,1.0
2017-07-26,10,1.0,0.0,2.0,801.0,0.0,78.0,3.0,467.0,262.0,180.0,7.0,19.0,1516.0,3.0,2.0,0.0,3.0,0.0,109.0,1.0,0.0,0.0,7.0,1.0,152.722,102.0,1.0,1.0,133.30200000000002,14.0,215.667,0.0,0.0
2017-07-27,10,0.0,0.0,3.0,959.0,0.0,75.0,4.0,2212.0,182.0,170.0,22.0,27.0,1884.0,5.0,0.0,7.0,7.0,0.0,91.0,4.0,0.0,1.0,6.0,0.0,248.98601000000002,152.0,0.0,6.0,99.395,30.0,214.93,0.0,1.0
